Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll 
../images_ouput\2022_12_22_16_26_21_960.jpg;0;0.2;0;0.1749;127.0562;119.5221;358.6388;78.1717;0.0243
../images_ouput\2022_12_22_16_26_21_973.jpg;0;0.2;0;0.1749;127.0562;119.5221;358.6388;78.1717;0.0243
../images_ouput\2022_12_22_16_26_21_984.jpg;0;0;10;0.123;127.0563;119.5222;358.3371;78.166;0.0037
../images_ouput\2022_12_22_16_26_22_038.jpg;0;0.2;0;0.0406;127.0563;119.5224;358.1161;78.17;359.9685
../images_ouput\2022_12_22_16_26_22_051.jpg;0;0.2;0;0.0406;127.0563;119.5224;358.1161;78.17;359.9685
../images_ouput\2022_12_22_16_26_22_064.jpg;0;0.2;0;0.0406;127.0563;119.5224;358.1161;78.17;359.9685
../images_ouput\2022_12_22_16_26_22_109.jpg;0;0.2;0;-0.0241;127.0558;119.5232;358.1781;78.2267;0.032
../images_ouput\2022_12_22_16_26_22_127.jpg;0;0.2;0;-0.0241;127.0558;119.5232;358.1781;78.2267;0.032
../images_ouput\2022_12_22_16_26_22_141.jpg;0;0.2;0;-0.0187;127.0565;119.5253;358.3079;78.2418;0.0395
../images_ouput\2022_12_22_16_26_22_191.jpg;0;0;10;-0.0251;127.0593;119.5343;358.8825;78.1376;0.0041
../images_ouput\2022_12_22_16_26_22_205.jpg;15;0;0;-0.0251;127.0593;119.5343;358.8825;78.1376;0.0041
../images_ouput\2022_12_22_16_26_22_221.jpg;0;0.2;0;0.0;127.0608;119.5411;359.2969;78.0831;359.9941
../images_ouput\2022_12_22_16_26_22_242.jpg;0;0.2;0;-0.0904;127.0609;119.5416;359.4323;79.0132;-0.0024
../images_ouput\2022_12_22_16_26_22_255.jpg;0;0.2;0;-0.0904;127.0609;119.5416;359.4323;79.0132;-0.0024
../images_ouput\2022_12_22_16_26_22_269.jpg;0;0.2;0;-0.089;127.061;119.5422;359.5655;79.081;359.9919
../images_ouput\2022_12_22_16_26_22_305.jpg;0;0.2;0;-0.0737;127.0614;119.544;359.842;79.0314;359.9794
../images_ouput\2022_12_22_16_26_22_324.jpg;0;0.2;0;-0.0748;127.0615;119.5448;359.9719;79.0493;359.9732
../images_ouput\2022_12_22_16_26_22_340.jpg;0;0.2;0;-0.0748;127.0615;119.5448;359.9719;79.0493;359.9732
../images_ouput\2022_12_22_16_26_22_352.jpg;0;0.2;0;-0.0646;127.0617;119.5458;0.1042;79.0768;359.9678
../images_ouput\2022_12_22_16_26_22_410.jpg;-1.7415835874970131;0.2;0;-0.0729;127.0621;119.5475;0.4487;79.1285;359.9517
../images_ouput\2022_12_22_16_26_22_426.jpg;-1.7415835874970131;0.2;0;-0.0729;127.0621;119.5475;0.4487;79.1285;359.9517
../images_ouput\2022_12_22_16_26_22_440.jpg;-1.7415835874970131;0.2;0;-0.0729;127.0621;119.5475;0.4487;79.1285;359.9517
../images_ouput\2022_12_22_16_26_22_488.jpg;-1.9750098646491934;0.2;0;-0.0543;127.062;119.55;0.8133;79.1592;359.9942
../images_ouput\2022_12_22_16_26_22_502.jpg;-1.9750098646491934;0.2;0;-0.0543;127.062;119.55;0.8133;79.1592;359.9942
../images_ouput\2022_12_22_16_26_22_514.jpg;-1.8573322313420029;0.2;0;-0.0559;127.062;119.55;0.8787;79.1413;0.0058
../images_ouput\2022_12_22_16_26_22_541.jpg;-2.2410345086815773;0.2;0;-0.0466;127.0621;119.5502;0.94;79.1723;0.01
../images_ouput\2022_12_22_16_26_22_557.jpg;-2.269371418109701;0.2;0;-0.0443;127.0623;119.5505;1.0489;79.1917;0.0149
../images_ouput\2022_12_22_16_26_22_568.jpg;-2.269371418109701;0.2;0;-0.0443;127.0623;119.5505;1.0489;79.1917;0.0149
../images_ouput\2022_12_22_16_26_22_606.jpg;-2.007609182788542;0.2;0;-0.0143;127.0627;119.5517;1.1571;79.077;0.0152
../images_ouput\2022_12_22_16_26_22_625.jpg;-1.6191359042732258;0.2;0;0.0;127.0629;119.5523;1.2005;79.1005;0.009
../images_ouput\2022_12_22_16_26_22_640.jpg;-1.6191359042732258;0.2;0;0.0;127.0629;119.5523;1.2005;79.1005;0.009
../images_ouput\2022_12_22_16_26_22_656.jpg;-1.6519001236394675;0.2;0;-0.0255;127.0629;119.5519;1.2097;79.0788;-0.0004
../images_ouput\2022_12_22_16_26_22_675.jpg;-1.6926411157178352;0.2;0;0.0;127.0627;119.5515;1.2018;78.9939;0.002
../images_ouput\2022_12_22_16_26_22_687.jpg;-1.6926411157178352;0.2;0;0.0;127.0627;119.5515;1.2018;78.9939;0.002
../images_ouput\2022_12_22_16_26_22_705.jpg;-1.5641063420086874;0.2;0;-0.0102;127.0626;119.5509;1.1746;78.9668;-0.0006
../images_ouput\2022_12_22_16_26_22_723.jpg;-1.9546971651217548;0.2;0;0.0;127.0626;119.5504;1.1529;79.0128;-0.0018
../images_ouput\2022_12_22_16_26_22_738.jpg;-1.9546971651217548;0.2;0;0.0;127.0626;119.5504;1.1529;79.0128;-0.0018
../images_ouput\2022_12_22_16_26_22_749.jpg;-1.6505331326560504;0.2;0;0.0;127.0625;119.5498;1.119;78.974;-0.0004
../images_ouput\2022_12_22_16_26_22_785.jpg;-1.6277466877989586;0.2;0;0.0;127.0624;119.5491;1.0644;78.9968;0.0008
../images_ouput\2022_12_22_16_26_22_807.jpg;-1.7511199843625633;0.2;0;0.0399;127.0625;119.5498;1.059;79.0476;0.0017
../images_ouput\2022_12_22_16_26_22_818.jpg;-1.7511199843625633;0.2;0;0.0399;127.0625;119.5498;1.059;79.0476;0.0017
../images_ouput\2022_12_22_16_26_22_838.jpg;-1.6719375787401687;0.2;0;0.0253;127.0627;119.55;1.011;78.9747;0.0014
../images_ouput\2022_12_22_16_26_22_856.jpg;-1.7289660764866575;0.2;0;0.0339;127.0627;119.5503;0.9893;78.9864;0.0015
../images_ouput\2022_12_22_16_26_22_870.jpg;-1.7289660764866575;0.2;0;0.0339;127.0627;119.5503;0.9893;78.9864;0.0015
../images_ouput\2022_12_22_16_26_22_883.jpg;-1.6593658101952875;0.2;0;0.0266;127.0627;119.5503;0.9588;78.9573;0.0026
../images_ouput\2022_12_22_16_26_22_922.jpg;-1.7289660764866575;0.2;0;0.0328;127.0628;119.5507;0.9028;78.9827;0.0029
../images_ouput\2022_12_22_16_26_22_944.jpg;-1.9955199860920696;0.2;0;0.0281;127.0628;119.5506;0.8668;79.0612;0.0022
../images_ouput\2022_12_22_16_26_22_962.jpg;-1.9955199860920696;0.2;0;0.0281;127.0628;119.5506;0.8668;79.0612;0.0022
../images_ouput\2022_12_22_16_26_22_978.jpg;-1.8250545100685058;0.2;0;0.0443;127.0629;119.551;0.8407;79.0669;0.0024
../images_ouput\2022_12_22_16_26_23_042.jpg;-1.9750098646491934;0.2;0;0.051;127.0632;119.5526;0.7629;79.145;0.0022
../images_ouput\2022_12_22_16_26_23_059.jpg;-1.9750098646491934;0.2;0;0.051;127.0632;119.5526;0.7629;79.145;0.0022
../images_ouput\2022_12_22_16_26_23_074.jpg;-2.0982867020684544;0.2;0;0.0586;127.0635;119.5538;0.7089;79.2065;0.0017
../images_ouput\2022_12_22_16_26_23_105.jpg;-1.9103988665232035;0.2;0;0.0701;127.0639;119.5556;0.6656;79.2329;0.0021
../images_ouput\2022_12_22_16_26_23_124.jpg;-2.4258280484829555;0.2;0;0.0751;127.0641;119.5568;0.6482;79.2064;0.0028
../images_ouput\2022_12_22_16_26_23_137.jpg;-2.4258280484829555;0.2;0;0.0751;127.0641;119.5568;0.6482;79.2064;0.0028
../images_ouput\2022_12_22_16_26_23_149.jpg;-2.219298009782452;0.2;0;0.0819;127.0644;119.5581;0.6345;79.1184;0.0037
../images_ouput\2022_12_22_16_26_23_185.jpg;-1.9499430424849267;0.2;0;0.0877;127.065;119.5609;0.6041;78.9493;0.0048
../images_ouput\2022_12_22_16_26_23_206.jpg;-1.4232004204639013;0.2;0;0.0815;127.0652;119.5622;0.5855;78.8945;0.0053
../images_ouput\2022_12_22_16_26_23_220.jpg;-1.4232004204639013;0.2;0;0.0815;127.0652;119.5622;0.5855;78.8945;0.0053
../images_ouput\2022_12_22_16_26_23_237.jpg;-1.6357092751717903;0.2;0;0.0954;127.0656;119.5639;0.5754;78.9704;0.0043
../images_ouput\2022_12_22_16_26_23_255.jpg;-1.582944459843668;0.2;0;0.0868;127.0662;119.5668;0.5417;78.9644;0.0039
../images_ouput\2022_12_22_16_26_23_271.jpg;-1.582944459843668;0.2;0;0.0868;127.0662;119.5668;0.5417;78.9644;0.0039
../images_ouput\2022_12_22_16_26_23_282.jpg;-1.4661284812476365;0.2;0;0.1105;127.0666;119.5689;0.5383;78.9553;0.0038
../images_ouput\2022_12_22_16_26_23_319.jpg;-1.6357092751717903;0.2;0;0.1149;127.0675;119.5729;0.523;78.8919;0.0032
../images_ouput\2022_12_22_16_26_23_342.jpg;0;0.2;0;0.0976;127.0678;119.5745;0.5055;78.8805;0.0033
../images_ouput\2022_12_22_16_26_23_355.jpg;0;0.2;0;0.0976;127.0678;119.5745;0.5055;78.8805;0.0033
../images_ouput\2022_12_22_16_26_23_370.jpg;0;0.2;0;0.1292;127.0683;119.5771;0.5099;78.8866;0.0027
../images_ouput\2022_12_22_16_26_23_423.jpg;0;0.2;0;0.1146;127.0696;119.5833;0.4796;78.8759;0.0019
../images_ouput\2022_12_22_16_26_23_438.jpg;0;0.2;0;0.1146;127.0696;119.5833;0.4796;78.8759;0.0019
../images_ouput\2022_12_22_16_26_23_449.jpg;0;0.2;0;0.1392;127.0702;119.5862;0.4842;78.8549;0.0022
../images_ouput\2022_12_22_16_26_23_471.jpg;0;0.2;0;0.1312;127.0707;119.5887;0.482;78.9202;0.0018
../images_ouput\2022_12_22_16_26_23_492.jpg;0;0.2;0;0.1178;127.0711;119.5908;0.4681;78.9187;0.002
../images_ouput\2022_12_22_16_26_23_507.jpg;0;0.2;0;0.1178;127.0711;119.5908;0.4681;78.9187;0.002
../images_ouput\2022_12_22_16_26_23_520.jpg;0;0.2;0;0.1453;127.0716;119.5937;0.4725;78.8348;0.0028
../images_ouput\2022_12_22_16_26_23_595.jpg;0;0.2;0;0.1485;127.0733;119.6022;0.4744;78.9092;0.0026
../images_ouput\2022_12_22_16_26_23_610.jpg;0;0.2;0;0.1485;127.0733;119.6022;0.4744;78.9092;0.0026
../images_ouput\2022_12_22_16_26_23_623.jpg;0;0.2;0;0.1545;127.075;119.611;0.4714;79.0294;0.0023
../images_ouput\2022_12_22_16_26_23_673.jpg;0;0.2;0;0.1565;127.0763;119.6174;0.4765;79.0403;0.0027
../images_ouput\2022_12_22_16_26_23_688.jpg;0;0.2;0;0.1565;127.0763;119.6174;0.4765;79.0403;0.0027
../images_ouput\2022_12_22_16_26_23_704.jpg;0;0.2;0;0.1554;127.0776;119.6241;0.4845;79.1601;0.0021
../images_ouput\2022_12_22_16_26_23_723.jpg;0;0.2;0;0.1783;127.0783;119.6277;0.4933;79.1262;0.0028
../images_ouput\2022_12_22_16_26_23_738.jpg;0;0.2;0;0.1682;127.0789;119.631;0.4933;79.1846;0.0027
../images_ouput\2022_12_22_16_26_23_776.jpg;0;0.2;0;0.1779;127.0796;119.6346;0.4978;79.1037;0.0037
../images_ouput\2022_12_22_16_26_23_790.jpg;0;0.2;0;0.1825;127.0811;119.6421;0.5103;79.13;0.0025
../images_ouput\2022_12_22_16_26_23_804.jpg;0;0.2;0;0.1825;127.0811;119.6421;0.5103;79.13;0.0025
../images_ouput\2022_12_22_16_26_23_875.jpg;0;0.2;0;0.1915;127.0826;119.6499;0.5237;79.2794;-0.0006
../images_ouput\2022_12_22_16_26_23_891.jpg;0;0.2;0;0.1915;127.0826;119.6499;0.5237;79.2794;-0.0006
../images_ouput\2022_12_22_16_26_23_904.jpg;0;0;10.2;0.2041;127.0848;119.662;0.5414;79.3682;0.0002
../images_ouput\2022_12_22_16_26_23_956.jpg;0;0;10.2;0.2122;127.0865;119.6706;0.5563;79.4456;-0.0005
../images_ouput\2022_12_22_16_26_23_972.jpg;0;0;10.2;0.2122;127.0865;119.6706;0.5563;79.4456;-0.0005
../images_ouput\2022_12_22_16_26_23_985.jpg;0;0.2;0;0.085;127.0871;119.6739;0.4457;79.4402;0.0006
../images_ouput\2022_12_22_16_26_24_054.jpg;0;0.2;0;0.0779;127.0871;119.674;0.1788;79.4403;0.0022
../images_ouput\2022_12_22_16_26_24_068.jpg;0;0.2;0;0.0779;127.0871;119.674;0.1788;79.4403;0.0022
../images_ouput\2022_12_22_16_26_24_080.jpg;0;0.2;0;0.0958;127.0872;119.6748;0.0243;79.4453;0.0032
../images_ouput\2022_12_22_16_26_24_139.jpg;0;0.2;0;0.0814;127.0876;119.6765;359.8198;79.2584;0.0034
../images_ouput\2022_12_22_16_26_24_150.jpg;0;0.2;0;0.0814;127.0876;119.6765;359.8198;79.2584;0.0034
../images_ouput\2022_12_22_16_26_24_167.jpg;0;0.2;0;0.0814;127.0876;119.6765;359.8198;79.2584;0.0034
../images_ouput\2022_12_22_16_26_24_201.jpg;0;0.2;0;0.0957;127.0882;119.6796;359.6668;79.215;0.0034
../images_ouput\2022_12_22_16_26_24_222.jpg;0;0.2;0;0.114;127.0885;119.6813;359.6328;79.2748;0.0036
../images_ouput\2022_12_22_16_26_24_242.jpg;0;0.2;0;0.114;127.0885;119.6813;359.6328;79.2748;0.0036
../images_ouput\2022_12_22_16_26_24_257.jpg;0;0.2;0;0.1121;127.0888;119.6829;359.6011;79.2139;0.0034
../images_ouput\2022_12_22_16_26_24_270.jpg;0;0.2;0;0.1267;127.0896;119.6869;359.558;79.2302;0.0034
../images_ouput\2022_12_22_16_26_24_307.jpg;0;0.2;0;0.1267;127.0896;119.6869;359.558;79.2302;0.0034
../images_ouput\2022_12_22_16_26_24_322.jpg;0;0.2;0;0.1246;127.0904;119.6911;359.5246;79.2139;0.0031
../images_ouput\2022_12_22_16_26_24_339.jpg;0;0.2;0;0.1246;127.0904;119.6911;359.5246;79.2139;0.0031
../images_ouput\2022_12_22_16_26_24_408.jpg;0;0.2;0;0.1446;127.0918;119.6984;359.5135;79.0322;-0.0021
../images_ouput\2022_12_22_16_26_24_420.jpg;0;0.2;0;0.1446;127.0918;119.6984;359.5135;79.0322;-0.0021
../images_ouput\2022_12_22_16_26_24_431.jpg;0;0.2;0;0.1308;127.0928;119.7037;359.5186;78.9875;-0.0035
../images_ouput\2022_12_22_16_26_24_504.jpg;0;0.2;0;0.1567;127.0946;119.7128;359.5624;79.0286;-0.005
../images_ouput\2022_12_22_16_26_24_518.jpg;0;0.2;0;0.1567;127.0946;119.7128;359.5624;79.0286;-0.005
../images_ouput\2022_12_22_16_26_24_530.jpg;0;0.2;0;0.1515;127.0958;119.719;359.597;79.0284;359.9941
../images_ouput\2022_12_22_16_26_24_565.jpg;0;0.2;0;0.1522;127.0971;119.7259;359.6498;79.1438;359.9939
../images_ouput\2022_12_22_16_26_24_587.jpg;0;0.2;0;0.1661;127.0979;119.7298;359.685;79.1925;359.9937
../images_ouput\2022_12_22_16_26_24_603.jpg;0;0.2;0;0.1661;127.0979;119.7298;359.685;79.1925;359.9937
../images_ouput\2022_12_22_16_26_24_617.jpg;0;0.2;0;0.1558;127.0985;119.7333;359.7137;79.0872;359.9931
../images_ouput\2022_12_22_16_26_24_671.jpg;0;0.2;0;0.1898;127.1011;119.7465;359.8539;79.0337;359.9924
../images_ouput\2022_12_22_16_26_24_685.jpg;0;0.2;0;0.1898;127.1011;119.7465;359.8539;79.0337;359.9924
../images_ouput\2022_12_22_16_26_24_695.jpg;0;0.2;0;0.1746;127.1026;119.7546;359.9281;78.9437;359.9918
../images_ouput\2022_12_22_16_26_24_754.jpg;0;0.2;0;0.1822;127.1043;119.7632;0.0092;78.9994;359.9912
../images_ouput\2022_12_22_16_26_24_770.jpg;0;0.2;0;0.1822;127.1043;119.7632;0.0092;78.9994;359.9912
../images_ouput\2022_12_22_16_26_24_784.jpg;0;0.2;0;0.1822;127.1043;119.7632;0.0092;78.9994;359.9912
../images_ouput\2022_12_22_16_26_24_839.jpg;0;0.2;0;0.1903;127.1078;119.7813;0.1804;79.05;359.9904
../images_ouput\2022_12_22_16_26_24_855.jpg;0;0;10.2;0.2185;127.1097;119.7912;0.2768;79.1889;359.9897
../images_ouput\2022_12_22_16_26_24_866.jpg;0;0;10.2;0.2185;127.1097;119.7912;0.2768;79.1889;359.9897
../images_ouput\2022_12_22_16_26_24_920.jpg;0;0;10.2;0.2123;127.1126;119.806;0.4057;79.3172;359.9896
../images_ouput\2022_12_22_16_26_24_940.jpg;0;0.2;0;0.1756;127.1132;119.8095;0.4132;79.3421;359.991
../images_ouput\2022_12_22_16_26_24_954.jpg;0;0.2;0;0.1756;127.1132;119.8095;0.4132;79.3421;359.991
../images_ouput\2022_12_22_16_26_24_965.jpg;0;0.2;0;0.0688;127.1132;119.8096;0.34;79.3426;359.9915
../images_ouput\2022_12_22_16_26_25_021.jpg;0;0.2;0;0.0498;127.1132;119.8093;0.1183;79.3387;359.9933
../images_ouput\2022_12_22_16_26_25_033.jpg;0;0.2;0;0.0498;127.1132;119.8093;0.1183;79.3387;359.9933
../images_ouput\2022_12_22_16_26_25_047.jpg;0;0.2;0;0.0652;127.1132;119.8095;0.0536;79.3954;359.9938
../images_ouput\2022_12_22_16_26_25_084.jpg;0;0.2;0;0.071;127.1133;119.8101;359.9348;79.3415;-0.0049
../images_ouput\2022_12_22_16_26_25_104.jpg;0;0.2;0;0.0958;127.1136;119.8114;359.9001;79.3971;-0.0044
../images_ouput\2022_12_22_16_26_25_120.jpg;0;0.2;0;0.0958;127.1136;119.8114;359.9001;79.3971;-0.0044
../images_ouput\2022_12_22_16_26_25_132.jpg;0;0.2;0;0.0899;127.1138;119.8125;359.8635;79.4222;-0.0035
../images_ouput\2022_12_22_16_26_25_175.jpg;0;0.2;0;0.0975;127.1142;119.8151;359.7992;79.2985;-0.0027
../images_ouput\2022_12_22_16_26_25_192.jpg;0;0.2;0;0.0941;127.1145;119.8164;359.7714;79.3255;-0.002
../images_ouput\2022_12_22_16_26_25_204.jpg;0;0.2;0;0.0941;127.1145;119.8164;359.7714;79.3255;-0.002
../images_ouput\2022_12_22_16_26_25_237.jpg;0;0.2;0;0.1013;127.1151;119.8199;359.7361;79.3668;-0.0008
../images_ouput\2022_12_22_16_26_25_254.jpg;0;0.2;0;0.0996;127.1157;119.8232;359.6982;79.3363;0.0001
../images_ouput\2022_12_22_16_26_25_265.jpg;0;0.2;0;0.0996;127.1157;119.8232;359.6982;79.3363;0.0001
../images_ouput\2022_12_22_16_26_25_303.jpg;0;0.2;0;0.1086;127.1161;119.8251;359.689;79.4173;0.001
../images_ouput\2022_12_22_16_26_25_317.jpg;0;0.2;0;0.1277;127.117;119.83;359.6944;79.3915;0.0018
../images_ouput\2022_12_22_16_26_25_327.jpg;0;0.2;0;0.1277;127.117;119.83;359.6944;79.3915;0.0018
../images_ouput\2022_12_22_16_26_25_404.jpg;0;0.2;0;0.1311;127.1183;119.8371;359.7018;79.495;0.0035
../images_ouput\2022_12_22_16_26_25_419.jpg;0;0.2;0;0.1311;127.1183;119.8371;359.7018;79.495;0.0035
../images_ouput\2022_12_22_16_26_25_433.jpg;0;0.2;0;0.1311;127.1183;119.8371;359.7018;79.495;0.0035
../images_ouput\2022_12_22_16_26_25_487.jpg;0;0.2;0;0.1352;127.121;119.8514;359.7801;79.2665;0.0046
../images_ouput\2022_12_22_16_26_25_501.jpg;0;0.2;0;0.1352;127.121;119.8514;359.7801;79.2665;0.0046
../images_ouput\2022_12_22_16_26_25_514.jpg;0;0.2;0;0.1502;127.1217;119.8549;359.8096;79.2551;0.0047
../images_ouput\2022_12_22_16_26_25_570.jpg;0;0.2;0;0.154;127.1237;119.8654;359.9008;79.318;0.0053
../images_ouput\2022_12_22_16_26_25_586.jpg;0;0.2;0;0.154;127.1237;119.8654;359.9008;79.318;0.0053
../images_ouput\2022_12_22_16_26_25_597.jpg;0;0.2;0;0.154;127.1237;119.8654;359.9008;79.318;0.0053
../images_ouput\2022_12_22_16_26_25_672.jpg;0;0.2;0;0.1696;127.1264;119.8801;0.0261;79.3533;0.0058
../images_ouput\2022_12_22_16_26_25_688.jpg;0;0.2;0;0.1696;127.1264;119.8801;0.0261;79.3533;0.0058
../images_ouput\2022_12_22_16_26_25_701.jpg;0;0.2;0;0.1724;127.1279;119.8881;0.0995;79.3718;0.0061
../images_ouput\2022_12_22_16_26_25_752.jpg;0;0.2;0;0.1939;127.1304;119.9012;0.2237;79.2998;0.0065
../images_ouput\2022_12_22_16_26_25_765.jpg;0;0.2;0;0.1939;127.1304;119.9012;0.2237;79.2998;0.0065
../images_ouput\2022_12_22_16_26_25_780.jpg;0;0.2;0;0.1963;127.132;119.9099;0.3;79.3703;0.0062
../images_ouput\2022_12_22_16_26_25_800.jpg;0;0.2;0;0.1963;127.132;119.9099;0.3;79.3703;0.0062
../images_ouput\2022_12_22_16_26_25_819.jpg;0;0;10.2;0.2039;127.1337;119.9188;0.3751;79.3531;0.0065
../images_ouput\2022_12_22_16_26_25_834.jpg;0;0;10.2;0.2039;127.1337;119.9188;0.3751;79.3531;0.0065
../images_ouput\2022_12_22_16_26_25_851.jpg;0;0.2;0;0.1812;127.1345;119.9227;0.3946;79.389;0.0028
../images_ouput\2022_12_22_16_26_25_883.jpg;0;0.2;0;0.1645;127.1361;119.9308;0.4339;79.3182;-0.0028
../images_ouput\2022_12_22_16_26_25_903.jpg;0;0.2;0;0.1535;127.1366;119.9337;0.4265;79.3192;-0.0049
../images_ouput\2022_12_22_16_26_25_920.jpg;0;0.2;0;0.1535;127.1366;119.9337;0.4265;79.3192;-0.0049
../images_ouput\2022_12_22_16_26_25_932.jpg;0;0.2;0;0.1641;127.1372;119.9369;0.4248;79.3096;359.9931
../images_ouput\2022_12_22_16_26_25_964.jpg;0;0.2;0;0.1738;127.1385;119.9434;0.4209;79.155;359.9903
../images_ouput\2022_12_22_16_26_25_984.jpg;0;0.2;0;0.1689;127.1391;119.9466;0.4189;79.1063;359.9887
../images_ouput\2022_12_22_16_26_26_000.jpg;0;0.2;0;0.1689;127.1391;119.9466;0.4189;79.1063;359.9887
../images_ouput\2022_12_22_16_26_26_013.jpg;0;0.2;0;0.1737;127.1397;119.95;0.4179;79.1763;359.9862
../images_ouput\2022_12_22_16_26_26_048.jpg;0;0.2;0;0.1925;127.1411;119.9571;0.4201;79.1981;359.9824
../images_ouput\2022_12_22_16_26_26_068.jpg;0;0.2;0;0.1779;127.1417;119.9606;0.4183;79.1926;359.9808
../images_ouput\2022_12_22_16_26_26_083.jpg;0;0.2;0;0.1779;127.1417;119.9606;0.4183;79.1926;359.9808
../images_ouput\2022_12_22_16_26_26_096.jpg;0;0.2;0;0.1898;127.1424;119.9644;0.4221;79.2112;359.9797
../images_ouput\2022_12_22_16_26_26_131.jpg;0;0.2;0;0.1995;127.1439;119.972;0.429;79.2566;359.9784
../images_ouput\2022_12_22_16_26_26_152.jpg;0;0.2;0;0.1801;127.1453;119.9796;0.4274;79.3007;359.9785
../images_ouput\2022_12_22_16_26_26_166.jpg;0;0.2;0;0.1801;127.1453;119.9796;0.4274;79.3007;359.9785
../images_ouput\2022_12_22_16_26_26_184.jpg;0;0;10.2;0.203;127.146;119.9836;0.432;79.3303;359.9781
../images_ouput\2022_12_22_16_26_26_216.jpg;0;0;10.2;0.2099;127.1476;119.9923;0.4491;79.3339;359.9801
../images_ouput\2022_12_22_16_26_26_238.jpg;0;0.2;0;0.1992;127.1483;119.9961;0.4449;79.3322;359.9807
../images_ouput\2022_12_22_16_26_26_250.jpg;0;0.2;0;0.1992;127.1483;119.9961;0.4449;79.3322;359.9807
../images_ouput\2022_12_22_16_26_26_268.jpg;0;0.2;0;0.0854;127.1484;119.9962;0.3534;79.3325;359.9814
../images_ouput\2022_12_22_16_26_26_286.jpg;0;0.2;0;0.0914;127.1484;119.9966;0.2716;79.3285;359.9821
../images_ouput\2022_12_22_16_26_26_319.jpg;0;0.2;0;0.1038;127.1486;119.9974;0.2014;79.3298;359.9826
../images_ouput\2022_12_22_16_26_26_334.jpg;0;0.2;0;0.1037;127.1489;119.9991;0.0662;79.3444;359.984
../images_ouput\2022_12_22_16_26_26_346.jpg;0;0.2;0;0.1037;127.1489;119.9991;0.0662;79.3444;359.984
../images_ouput\2022_12_22_16_26_26_383.jpg;0;0;10;0.1;127.1492;120.0005;359.9293;79.3989;359.9856
../images_ouput\2022_12_22_16_26_26_403.jpg;0;0;10;0.1118;127.1494;120.0019;359.8777;79.4762;359.9866
../images_ouput\2022_12_22_16_26_26_414.jpg;0;0;10;0.1118;127.1494;120.0019;359.8777;79.4762;359.9866
../images_ouput\2022_12_22_16_26_26_432.jpg;0;0;10;0.1236;127.1498;120.0036;359.8372;79.486;359.9876
../images_ouput\2022_12_22_16_26_26_450.jpg;0;0.2;0;0.0673;127.1498;120.0037;359.6841;79.4862;359.9896
../images_ouput\2022_12_22_16_26_26_465.jpg;0;0.2;0;0.0673;127.1498;120.0037;359.6841;79.4862;359.9896
../images_ouput\2022_12_22_16_26_26_477.jpg;0;0;10;0.065;127.1498;120.0037;359.6113;79.4862;359.9905
../images_ouput\2022_12_22_16_26_26_500.jpg;0;0;10;0.065;127.1498;120.0037;359.6113;79.4862;359.9905
../images_ouput\2022_12_22_16_26_26_513.jpg;0;0;10;0.0576;127.1497;120.0038;359.4782;79.4863;-0.0017
../images_ouput\2022_12_22_16_26_26_525.jpg;0;0;10;0.0576;127.1497;120.0038;359.4782;79.4863;-0.0017
../images_ouput\2022_12_22_16_26_26_602.jpg;0;0;10;0.0467;127.1497;120.0039;359.3123;79.4865;0.0115
../images_ouput\2022_12_22_16_26_26_618.jpg;0;0;10;0.0467;127.1497;120.0039;359.3123;79.4865;0.0115
../images_ouput\2022_12_22_16_26_26_631.jpg;0;0;10;0.0467;127.1497;120.0039;359.3123;79.4865;0.0115
../images_ouput\2022_12_22_16_26_26_687.jpg;0;0;10;0.0286;127.15;120.0039;359.1174;79.4863;-0.0003
../images_ouput\2022_12_22_16_26_26_699.jpg;0;0;10;0.0286;127.15;120.0039;359.1174;79.4863;-0.0003
../images_ouput\2022_12_22_16_26_26_717.jpg;0;0;10;0.0251;127.1499;120.0039;359.0894;79.4863;0.0009
../images_ouput\2022_12_22_16_26_26_732.jpg;0;0;10;0.0194;127.15;120.0039;359.0435;79.4863;-0.0004
../images_ouput\2022_12_22_16_26_26_750.jpg;0;0;10;0.0194;127.15;120.0039;359.0435;79.4863;-0.0004
../images_ouput\2022_12_22_16_26_26_761.jpg;0;0;10;0.0162;127.15;120.0039;359.0263;79.4863;-0.0005
../images_ouput\2022_12_22_16_26_26_787.jpg;0;0;10;0.0162;127.15;120.0039;359.0263;79.4863;-0.0005
../images_ouput\2022_12_22_16_26_26_801.jpg;0;0;10;0.0102;127.15;120.004;359.0006;79.4864;0.0015
../images_ouput\2022_12_22_16_26_26_812.jpg;0;0;10;0.0102;127.15;120.004;359.0006;79.4864;0.0015
../images_ouput\2022_12_22_16_26_26_868.jpg;-4.661176784203565;0.2;0;0.0;127.15;120.004;358.9833;79.4864;0.0002
../images_ouput\2022_12_22_16_26_26_885.jpg;-4.661176784203565;0.2;0;0.0;127.15;120.004;358.9833;79.4864;0.0002
../images_ouput\2022_12_22_16_26_26_897.jpg;-4.661176784203565;0.2;0;0.0;127.15;120.004;358.986;79.4864;0.0011
../images_ouput\2022_12_22_16_26_26_948.jpg;0.0;0.0;0;0.0;127.15;120.004;358.9911;79.4864;0.001
../images_ouput\2022_12_22_16_26_26_964.jpg;0.0;0.0;0;0.0;127.15;120.004;358.9911;79.4864;0.001
